date,hour,temperature_c,humidity_pct,wind_speed_ms,visibility_10m,dew_point_c,solar_radiation_mjm2,rainfall_mm,snowfall_cm,holiday,functioning_day,month,day_of_week,season_Autumn,season_Spring,season_Summer,season_Winter,rented_bike_count
2018-06-09,20,23.7,62,1.6,1402,15.9,0.0,0.4,0.0,0,1,6,5,0,0,1,0,246
2018-06-09,21,22.4,72,1.5,1816,17.0,0.0,0.1,0.0,0,1,6,5,0,0,1,0,225
2018-06-09,22,21.0,75,1.3,2000,16.3,0.0,0.0,0.0,0,1,6,5,0,0,1,0,776
2018-06-09,23,20.7,66,1.6,2000,14.1,0.0,0.0,0.0,0,1,6,5,0,0,1,0,766
2018-06-10,0,20.2,66,1.5,2000,13.6,0.0,0.0,0.0,0,1,6,6,0,0,1,0,483
2018-06-10,1,19.7,71,1.2,1986,14.2,0.0,0.5,0.0,0,1,6,6,0,0,1,0,375
2018-06-10,2,19.2,69,1.3,2000,13.3,0.0,0.0,0.0,0,1,6,6,0,0,1,0,162
2018-06-10,3,18.6,78,0.8,1997,14.6,0.0,0.0,0.0,0,1,6,6,0,0,1,0,150
2018-06-10,4,18.3,72,1.7,2000,13.1,0.0,0.0,0.0,0,1,6,6,0,0,1,0,174
2018-06-10,5,18.4,70,1.4,2000,12.8,0.0,0.0,0.0,0,1,6,6,0,0,1,0,138
2018-06-10,6,18.3,71,0.9,2000,12.9,0.0,0.0,0.0,0,1,6,6,0,0,1,0,216
2018-06-10,7,18.4,68,0.6,2000,12.3,0.04,0.0,0.0,0,1,6,6,0,0,1,0,313
2018-06-10,8,19.0,65,2.0,2000,12.2,0.28,0.0,0.0,0,1,6,6,0,0,1,0,619
2018-06-10,9,19.2,65,1.4,2000,12.4,0.34,0.0,0.0,0,1,6,6,0,0,1,0,786
2018-06-10,10,20.2,62,1.8,2000,12.6,0.82,0.0,0.0,0,1,6,6,0,0,1,0,942
2018-06-10,11,21.3,56,1.5,1989,12.1,1.18,0.0,0.0,0,1,6,6,0,0,1,0,1074
2018-06-10,12,23.2,50,2.2,1988,12.1,2.45,0.0,0.0,0,1,6,6,0,0,1,0,1442
2018-06-10,13,24.2,48,1.2,1968,12.4,2.19,0.0,0.0,0,1,6,6,0,0,1,0,1752
2018-06-10,14,24.1,51,1.1,2000,13.3,1.58,0.0,0.0,0,1,6,6,0,0,1,0,1985
2018-06-10,15,24.8,49,1.2,2000,13.3,1.34,0.0,0.0,0,1,6,6,0,0,1,0,2182
2018-06-10,16,24.8,51,1.6,2000,13.9,1.17,0.0,0.0,0,1,6,6,0,0,1,0,2333
2018-06-10,17,24.6,52,1.3,2000,14.0,0.82,0.0,0.0,0,1,6,6,0,0,1,0,2431
2018-06-10,18,24.1,53,1.3,2000,13.9,0.48,0.0,0.0,0,1,6,6,0,0,1,0,2367
2018-06-10,19,23.4,55,1.0,2000,13.8,0.12,0.0,0.0,0,1,6,6,0,0,1,0,2267
2018-06-10,20,22.8,55,1.3,2000,13.2,0.01,0.0,0.0,0,1,6,6,0,0,1,0,2300
2018-06-10,21,22.1,55,1.5,2000,12.6,0.0,0.0,0.0,0,1,6,6,0,0,1,0,2026
2018-06-10,22,21.5,55,1.8,2000,12.0,0.0,0.0,0.0,0,1,6,6,0,0,1,0,1634
2018-06-10,23,20.9,56,1.5,2000,11.7,0.0,0.0,0.0,0,1,6,6,0,0,1,0,1191
2018-06-11,0,20.3,58,1.4,2000,11.7,0.0,0.0,0.0,0,1,6,0,0,0,1,0,918
2018-06-11,1,19.8,59,1.3,2000,11.5,0.0,0.0,0.0,0,1,6,0,0,0,1,0,555
2018-06-11,2,19.2,60,1.5,2000,11.2,0.0,0.0,0.0,0,1,6,0,0,0,1,0,353
2018-06-11,3,18.8,61,1.3,2000,11.1,0.0,0.0,0.0,0,1,6,0,0,0,1,0,232
2018-06-11,4,18.8,60,1.0,2000,10.8,0.0,0.0,0.0,0,1,6,0,0,0,1,0,194
2018-06-11,5,18.8,61,1.2,2000,11.1,0.0,0.0,0.0,0,1,6,0,0,0,1,0,324
2018-06-11,6,18.6,61,0.8,2000,10.9,0.03,0.0,0.0,0,1,6,0,0,0,1,0,807
2018-06-11,7,19.1,59,1.1,2000,10.8,0.38,0.0,0.0,0,1,6,0,0,0,1,0,1629
2018-06-11,8,20.7,55,1.5,2000,11.3,1.23,0.0,0.0,0,1,6,0,0,0,1,0,2375
2018-06-11,9,22.2,48,1.7,1889,10.6,1.77,0.0,0.0,0,1,6,0,0,0,1,0,1307
2018-06-11,10,23.7,47,1.3,2000,11.7,2.67,0.0,0.0,0,1,6,0,0,0,1,0,992
2018-06-11,11,23.2,52,1.4,2000,12.7,1.53,0.0,0.0,0,1,6,0,0,0,1,0,1107
2018-06-11,12,23.2,52,1.2,2000,12.7,0.82,0.0,0.0,0,1,6,0,0,0,1,0,1204
2018-06-11,13,23.7,49,1.2,2000,12.3,1.04,0.0,0.0,0,1,6,0,0,0,1,0,1033
2018-06-11,14,23.9,47,1.0,2000,11.8,0.97,0.0,0.0,0,1,6,0,0,0,1,0,1075
2018-06-11,15,22.2,60,1.3,1907,14.0,0.34,0.0,0.0,0,1,6,0,0,0,1,0,1240
2018-06-11,16,22.0,60,1.8,2000,13.8,0.14,0.0,0.0,0,1,6,0,0,0,1,0,1220
2018-06-11,17,20.7,72,3.4,2000,15.4,0.11,0.0,0.0,0,1,6,0,0,0,1,0,1475
2018-06-11,18,19.8,80,3.9,2000,16.2,0.12,0.0,0.0,0,1,6,0,0,0,1,0,1491
2018-06-11,19,19.4,85,1.2,1651,16.8,0.08,0.5,0.0,0,1,6,0,0,0,1,0,873
2018-06-11,20,19.1,84,1.7,2000,16.3,0.04,0.0,0.0,0,1,6,0,0,0,1,0,1280
2018-06-11,21,19.0,82,1.0,2000,15.8,0.0,0.0,0.0,0,1,6,0,0,0,1,0,1647
2018-06-11,22,19.0,76,0.1,2000,14.6,0.0,0.0,0.0,0,1,6,0,0,0,1,0,1117
2018-06-11,23,18.2,93,0.8,460,17.0,0.0,3.5,0.0,0,1,6,0,0,0,1,0,384
2018-06-12,0,18.0,94,0.7,1906,17.0,0.0,1.0,0.0,0,1,6,1,0,0,1,0,470
2018-06-12,1,17.7,92,0.9,1958,16.3,0.0,0.0,0.0,0,1,6,1,0,0,1,0,454
2018-06-12,2,17.7,87,1.2,2000,15.5,0.0,0.0,0.0,0,1,6,1,0,0,1,0,385
2018-06-12,3,17.5,87,0.5,1995,15.3,0.0,0.0,0.0,0,1,6,1,0,0,1,0,206
2018-06-12,4,17.5,84,0.8,2000,14.7,0.0,0.0,0.0,0,1,6,1,0,0,1,0,144
2018-06-12,5,17.2,87,0.6,2000,15.0,0.0,0.0,0.0,0,1,6,1,0,0,1,0,296
2018-06-12,6,16.7,85,1.0,2000,14.1,0.03,0.0,0.0,0,1,6,1,0,0,1,0,740
2018-06-12,7,17.1,77,1.5,1748,13.0,0.49,0.0,0.0,0,1,6,1,0,0,1,0,1573
2018-06-12,8,19.0,67,1.1,1976,12.7,1.29,0.0,0.0,0,1,6,1,0,0,1,0,2495
2018-06-12,9,21.1,60,0.9,1998,13.0,2.18,0.0,0.0,0,1,6,1,0,0,1,0,1317
2018-06-12,10,22.1,53,1.1,1999,12.0,2.28,0.0,0.0,0,1,6,1,0,0,1,0,971
2018-06-12,11,22.9,54,2.6,1959,13.0,2.56,0.0,0.0,0,1,6,1,0,0,1,0,1092
2018-06-12,12,24.0,51,1.8,2000,13.2,2.29,0.0,0.0,0,1,6,1,0,0,1,0,1202
2018-06-12,13,25.7,46,0.8,2000,13.2,3.18,0.0,0.0,0,1,6,1,0,0,1,0,1215
2018-06-12,14,25.6,45,2.2,1961,12.7,1.39,0.0,0.0,0,1,6,1,0,0,1,0,1246
2018-06-12,15,26.2,42,2.7,1977,12.2,1.59,0.0,0.0,0,1,6,1,0,0,1,0,1427
2018-06-12,16,26.2,47,3.8,1996,13.9,2.45,0.0,0.0,0,1,6,1,0,0,1,0,1714
2018-06-12,17,26.4,47,3.0,1976,14.1,1.76,0.0,0.0,0,1,6,1,0,0,1,0,2270
2018-06-12,18,24.9,53,3.6,2000,14.6,1.28,0.0,0.0,0,1,6,1,0,0,1,0,3404
2018-06-12,19,23.1,58,2.4,1997,14.3,0.59,0.0,0.0,0,1,6,1,0,0,1,0,2873
2018-06-12,20,21.6,62,3.3,2000,13.9,0.09,0.0,0.0,0,1,6,1,0,0,1,0,2579
2018-06-12,21,20.6,70,1.8,1986,14.9,0.0,0.0,0.0,0,1,6,1,0,0,1,0,2505
2018-06-12,22,20.0,70,1.0,2000,14.3,0.0,0.0,0.0,0,1,6,1,0,0,1,0,2309
2018-06-12,23,19.5,72,0.6,1989,14.3,0.0,0.0,0.0,0,1,6,1,0,0,1,0,1657
2018-06-13,0,19.3,76,1.2,1968,14.9,0.0,0.0,0.0,0,1,6,2,0,0,1,0,1274
2018-06-13,1,18.9,77,0.7,1987,14.7,0.0,0.0,0.0,0,1,6,2,0,0,1,0,1088
2018-06-13,2,18.4,75,0.6,1986,13.8,0.0,0.0,0.0,0,1,6,2,0,0,1,0,847
2018-06-13,3,18.5,73,1.0,1951,13.5,0.0,0.0,0.0,0,1,6,2,0,0,1,0,591
2018-06-13,4,18.7,74,0.9,1933,13.9,0.0,0.0,0.0,0,1,6,2,0,0,1,0,421
2018-06-13,5,18.6,76,0.4,1957,14.2,0.0,0.0,0.0,0,1,6,2,0,0,1,0,290
2018-06-13,6,18.7,75,0.9,1923,14.1,0.06,0.0,0.0,0,1,6,2,0,0,1,0,416
2018-06-13,7,19.4,69,0.3,1277,13.5,0.42,0.0,0.0,0,1,6,2,0,0,1,0,657
2018-06-13,8,20.7,65,1.5,1004,13.8,0.97,0.0,0.0,0,1,6,2,0,0,1,0,959
2018-06-13,9,22.6,59,1.6,1030,14.1,1.8,0.0,0.0,0,1,6,2,0,0,1,0,1111
2018-06-13,10,23.0,57,2.2,1145,14.0,1.1,0.0,0.0,0,1,6,2,0,0,1,0,1269
2018-06-13,11,24.5,51,1.5,1333,13.6,1.97,0.0,0.0,0,1,6,2,0,0,1,0,1478
2018-06-13,12,24.5,56,2.3,1094,15.1,1.74,0.0,0.0,0,1,6,2,0,0,1,0,1747
2018-06-13,13,24.9,52,1.8,1554,14.3,1.7,0.0,0.0,0,1,6,2,0,0,1,0,1834
2018-06-13,14,26.6,50,2.4,1119,15.3,2.95,0.0,0.0,0,1,6,2,0,0,1,0,2088
2018-06-13,15,25.5,50,2.2,1025,14.3,0.47,0.0,0.0,0,1,6,2,0,0,1,0,2288
2018-06-13,16,25.8,50,1.7,1152,14.5,0.66,0.0,0.0,0,1,6,2,0,0,1,0,2474
2018-06-13,17,25.6,57,3.3,919,16.4,0.87,0.0,0.0,0,1,6,2,0,0,1,0,2664
2018-06-13,18,23.4,63,3.6,1245,15.9,0.5,0.0,0.0,0,1,6,2,0,0,1,0,2479
2018-06-13,19,22.8,64,2.3,1444,15.6,0.45,0.0,0.0,0,1,6,2,0,0,1,0,2404
2018-06-13,20,22.1,65,1.3,1611,15.2,0.09,0.0,0.0,0,1,6,2,0,0,1,0,2276
2018-06-13,21,21.8,67,0.0,1485,15.3,0.0,0.0,0.0,0,1,6,2,0,0,1,0,2166
2018-06-13,22,21.6,66,1.2,1438,14.9,0.0,0.0,0.0,0,1,6,2,0,0,1,0,1934
2018-06-13,23,21.5,62,0.1,1827,13.9,0.0,0.0,0.0,0,1,6,2,0,0,1,0,1394
2018-06-14,0,21.1,69,0.5,1086,15.1,0.0,0.0,0.0,0,1,6,3,0,0,1,0,1047
2018-06-14,1,20.8,72,1.0,912,15.5,0.0,0.0,0.0,0,1,6,3,0,0,1,0,715
2018-06-14,2,20.8,73,0.8,829,15.7,0.0,0.0,0.0,0,1,6,3,0,0,1,0,453
2018-06-14,3,20.8,73,0.7,756,15.7,0.0,0.0,0.0,0,1,6,3,0,0,1,0,289
2018-06-14,4,21.0,72,0.8,677,15.7,0.0,0.0,0.0,0,1,6,3,0,0,1,0,193
2018-06-14,5,20.3,84,3.2,518,17.5,0.0,0.0,0.0,0,1,6,3,0,0,1,0,154
2018-06-14,6,19.5,95,1.4,179,18.6,0.0,1.5,0.0,0,1,6,3,0,0,1,0,100
2018-06-14,7,19.4,97,0.9,272,18.9,0.0,13.5,0.0,0,1,6,3,0,0,1,0,94
2018-06-14,8,18.9,97,1.2,492,18.4,0.06,11.5,0.0,0,1,6,3,0,0,1,0,187
2018-06-14,9,19.1,96,0.6,273,18.4,0.17,1.5,0.0,0,1,6,3,0,0,1,0,175
2018-06-14,10,19.7,94,1.1,497,18.7,0.61,1.0,0.0,0,1,6,3,0,0,1,0,532
2018-06-14,11,20.5,79,1.7,770,16.7,1.25,0.0,0.0,0,1,6,3,0,0,1,0,735
2018-06-14,12,21.2,75,0.7,876,16.5,1.07,0.0,0.0,0,1,6,3,0,0,1,0,945
2018-06-14,13,22.8,67,1.2,930,16.3,1.55,0.0,0.0,0,1,6,3,0,0,1,0,1056
2018-06-14,14,23.8,62,1.2,1282,16.0,1.91,0.0,0.0,0,1,6,3,0,0,1,0,1153
2018-06-14,15,24.6,57,1.8,1664,15.5,1.54,0.0,0.0,0,1,6,3,0,0,1,0,1292
2018-06-14,16,25.0,56,0.7,1723,15.6,1.27,0.0,0.0,0,1,6,3,0,0,1,0,1550
2018-06-14,17,24.6,57,1.0,1866,15.5,0.45,0.0,0.0,0,1,6,3,0,0,1,0,1934
2018-06-14,18,24.0,61,1.5,1935,16.0,0.26,0.0,0.0,0,1,6,3,0,0,1,0,2962
2018-06-14,19,23.6,63,0.6,1956,16.1,0.19,0.0,0.0,0,1,6,3,0,0,1,0,1856
2018-06-14,20,22.6,74,1.2,1594,17.7,0.01,0.0,0.0,0,1,6,3,0,0,1,0,1557
2018-06-14,21,22.2,72,1.0,1786,16.9,0.0,0.0,0.0,0,1,6,3,0,0,1,0,1807
2018-06-14,22,21.8,72,1.0,1952,16.5,0.0,0.0,0.0,0,1,6,3,0,0,1,0,1737
2018-06-14,23,21.6,68,0.8,2000,15.4,0.0,0.0,0.0,0,1,6,3,0,0,1,0,1295
2018-06-15,0,21.0,70,0.9,2000,15.3,0.0,0.0,0.0,0,1,6,4,0,0,1,0,986
2018-06-15,1,20.6,65,1.2,2000,13.7,0.0,0.0,0.0,0,1,6,4,0,0,1,0,717
2018-06-15,2,20.1,67,1.1,2000,13.7,0.0,0.1,0.0,0,1,6,4,0,0,1,0,403
2018-06-15,3,18.8,93,1.0,419,17.6,0.0,5.4,0.0,0,1,6,4,0,0,1,0,154
2018-06-15,4,18.0,93,1.6,627,16.8,0.0,10.5,0.0,0,1,6,4,0,0,1,0,72
2018-06-15,5,17.4,86,1.1,1820,15.0,0.0,0.5,0.0,0,1,6,4,0,0,1,0,161
2018-06-15,6,17.2,83,1.3,2000,14.2,0.07,0.0,0.0,0,1,6,4,0,0,1,0,609
2018-06-15,7,18.2,75,1.4,2000,13.6,0.56,0.0,0.0,0,1,6,4,0,0,1,0,1467
2018-06-15,8,18.7,71,1.1,1992,13.3,0.61,0.0,0.0,0,1,6,4,0,0,1,0,2328
2018-06-15,9,20.1,65,1.4,2000,13.3,0.93,0.0,0.0,0,1,6,4,0,0,1,0,1170
2018-06-15,10,22.0,56,1.5,1989,12.8,1.91,0.0,0.0,0,1,6,4,0,0,1,0,1004
2018-06-15,11,22.9,57,1.4,1918,13.9,2.24,0.0,0.0,0,1,6,4,0,0,1,0,1118
2018-06-15,12,24.4,50,1.6,2000,13.2,3.07,0.0,0.0,0,1,6,4,0,0,1,0,1193
2018-06-15,13,25.3,48,1.8,1935,13.4,3.42,0.0,0.0,0,1,6,4,0,0,1,0,1035
2018-06-15,14,26.4,43,2.1,1944,12.8,3.23,0.0,0.0,0,1,6,4,0,0,1,0,1027
2018-06-15,15,26.7,40,1.6,1995,11.9,2.42,0.0,0.0,0,1,6,4,0,0,1,0,1461
2018-06-15,16,26.5,45,1.6,2000,13.5,1.91,0.0,0.0,0,1,6,4,0,0,1,0,1726
2018-06-15,17,26.1,45,1.4,2000,13.2,1.26,0.0,0.0,0,1,6,4,0,0,1,0,2460
2018-06-15,18,25.9,44,1.5,2000,12.7,1.36,0.0,0.0,0,1,6,4,0,0,1,0,2891
2018-06-15,19,24.3,48,1.5,2000,12.5,0.59,0.0,0.0,0,1,6,4,0,0,1,0,2984
2018-06-15,20,22.6,51,1.3,2000,11.9,0.06,0.0,0.0,0,1,6,4,0,0,1,0,2441
2018-06-15,21,21.4,54,1.5,2000,11.6,0.0,0.0,0.0,0,1,6,4,0,0,1,0,2337
2018-06-15,22,20.4,54,1.4,2000,10.7,0.0,0.0,0.0,0,1,6,4,0,0,1,0,2155
2018-06-15,23,19.6,55,1.4,2000,10.3,0.0,0.0,0.0,0,1,6,4,0,0,1,0,1593
2018-06-16,0,19.0,57,1.6,2000,10.2,0.0,0.0,0.0,0,1,6,5,0,0,1,0,1217
2018-06-16,1,18.4,59,1.3,2000,10.2,0.0,0.0,0.0,0,1,6,5,0,0,1,0,1056
2018-06-16,2,17.9,60,0.8,2000,10.0,0.0,0.0,0.0,0,1,6,5,0,0,1,0,764
2018-06-16,3,17.4,61,1.2,2000,9.7,0.0,0.0,0.0,0,1,6,5,0,0,1,0,518
2018-06-16,4,16.9,63,1.0,2000,9.8,0.0,0.0,0.0,0,1,6,5,0,0,1,0,317
2018-06-16,5,16.6,65,1.2,2000,9.9,0.0,0.0,0.0,0,1,6,5,0,0,1,0,277
2018-06-16,6,16.3,66,0.7,2000,9.9,0.05,0.0,0.0,0,1,6,5,0,0,1,0,381
2018-06-16,7,17.0,60,1.1,1993,9.1,0.47,0.0,0.0,0,1,6,5,0,0,1,0,583
2018-06-16,8,18.7,57,1.0,1956,9.9,1.05,0.0,0.0,0,1,6,5,0,0,1,0,892
2018-06-16,9,20.4,54,1.5,2000,10.7,1.88,0.0,0.0,0,1,6,5,0,0,1,0,1144
2018-06-16,10,21.8,46,0.9,1927,9.6,2.46,0.0,0.0,0,1,6,5,0,0,1,0,1166
2018-06-16,11,23.4,46,1.6,1954,11.1,2.96,0.0,0.0,0,1,6,5,0,0,1,0,1330
2018-06-16,12,24.8,43,1.2,1943,11.3,3.27,0.0,0.0,0,1,6,5,0,0,1,0,1525
2018-06-16,13,26.2,37,1.2,1936,10.3,3.36,0.0,0.0,0,1,6,5,0,0,1,0,1704
2018-06-16,14,27.1,40,1.8,1779,12.3,3.26,0.0,0.0,0,1,6,5,0,0,1,0,1783
2018-06-16,15,27.8,41,1.6,1851,13.3,2.89,0.0,0.0,0,1,6,5,0,0,1,0,1861
2018-06-16,16,28.3,41,2.6,1852,13.7,2.58,0.0,0.0,0,1,6,5,0,0,1,0,1991
2018-06-16,17,28.4,43,2.0,1806,14.6,1.93,0.0,0.0,0,1,6,5,0,0,1,0,2383
2018-06-16,18,28.0,46,2.3,1833,15.2,1.23,0.0,0.0,0,1,6,5,0,0,1,0,2451
2018-06-16,19,27.2,48,1.4,1994,15.2,0.57,0.0,0.0,0,1,6,5,0,0,1,0,2475
2018-06-16,20,25.0,60,2.4,1773,16.6,0.1,0.0,0.0,0,1,6,5,0,0,1,0,2497
2018-06-16,21,23.7,64,1.7,1707,16.4,0.0,0.0,0.0,0,1,6,5,0,0,1,0,2435
2018-06-16,22,22.8,69,1.7,1656,16.8,0.0,0.0,0.0,0,1,6,5,0,0,1,0,1995
2018-06-16,23,22.1,73,1.6,1180,17.0,0.0,0.0,0.0,0,1,6,5,0,0,1,0,1615
2018-06-17,0,21.5,76,1.4,1015,17.0,0.0,0.0,0.0,0,1,6,6,0,0,1,0,1394
2018-06-17,1,20.9,79,2.0,932,17.1,0.0,0.0,0.0,0,1,6,6,0,0,1,0,929
2018-06-17,2,20.5,76,1.1,994,16.1,0.0,0.0,0.0,0,1,6,6,0,0,1,0,755
2018-06-17,3,19.9,80,1.6,741,16.3,0.0,0.0,0.0,0,1,6,6,0,0,1,0,491
2018-06-17,4,19.4,82,0.9,531,16.2,0.0,0.0,0.0,0,1,6,6,0,0,1,0,304
2018-06-17,5,19.0,85,0.8,567,16.4,0.0,0.0,0.0,0,1,6,6,0,0,1,0,238
2018-06-17,6,18.9,83,0.3,576,15.9,0.05,0.0,0.0,0,1,6,6,0,0,1,0,324
2018-06-17,7,19.6,75,0.9,884,15.0,0.42,0.0,0.0,0,1,6,6,0,0,1,0,475
2018-06-17,8,21.1,70,0.3,766,15.4,0.9,0.0,0.0,0,1,6,6,0,0,1,0,715
2018-06-17,9,22.5,66,1.2,605,15.8,0.97,0.0,0.0,0,1,6,6,0,0,1,0,944
2018-06-17,10,23.0,66,1.1,516,16.2,0.83,0.0,0.0,0,1,6,6,0,0,1,0,953
2018-06-17,11,23.6,63,0.7,523,16.1,0.93,0.0,0.0,0,1,6,6,0,0,1,0,1146
2018-06-17,12,24.8,56,0.9,530,15.4,1.57,0.0,0.0,0,1,6,6,0,0,1,0,1422
2018-06-17,13,25.7,52,1.1,639,15.0,1.81,0.0,0.0,0,1,6,6,0,0,1,0,1563
2018-06-17,14,26.8,44,1.6,760,13.5,2.01,0.0,0.0,0,1,6,6,0,0,1,0,1709
2018-06-17,15,27.3,51,2.6,598,16.2,2.4,0.0,0.0,0,1,6,6,0,0,1,0,1979
2018-06-17,16,26.6,51,2.2,809,15.6,1.27,0.0,0.0,0,1,6,6,0,0,1,0,2235
2018-06-17,17,25.6,58,3.3,865,16.7,0.66,0.0,0.0,0,1,6,6,0,0,1,0,2330
2018-06-17,18,25.0,59,3.4,1324,16.4,0.54,0.0,0.0,0,1,6,6,0,0,1,0,2474
2018-06-17,19,24.2,62,1.9,1225,16.4,0.39,0.0,0.0,0,1,6,6,0,0,1,0,2481
2018-06-17,20,23.1,67,2.1,1060,16.6,0.03,0.0,0.0,0,1,6,6,0,0,1,0,2429
2018-06-17,21,22.7,66,0.9,1069,16.0,0.0,0.0,0.0,0,1,6,6,0,0,1,0,2055
2018-06-17,22,22.2,70,0.5,1056,16.4,0.0,0.0,0.0,0,1,6,6,0,0,1,0,1819
2018-06-17,23,21.7,74,1.4,920,16.8,0.0,0.0,0.0,0,1,6,6,0,0,1,0,1323
2018-06-18,0,21.3,74,1.4,963,16.4,0.0,0.0,0.0,0,1,6,0,0,0,1,0,917
2018-06-18,1,21.0,74,0.5,990,16.1,0.0,0.0,0.0,0,1,6,0,0,0,1,0,547
2018-06-18,2,20.7,76,0.3,920,16.3,0.0,0.0,0.0,0,1,6,0,0,0,1,0,436
2018-06-18,3,20.5,77,0.5,865,16.3,0.0,0.0,0.0,0,1,6,0,0,0,1,0,202
2018-06-18,4,20.2,78,0.7,884,16.2,0.0,0.0,0.0,0,1,6,0,0,0,1,0,164
2018-06-18,5,20.0,80,0.3,824,16.4,0.0,0.0,0.0,0,1,6,0,0,0,1,0,383
2018-06-18,6,20.0,78,0.4,752,16.0,0.05,0.0,0.0,0,1,6,0,0,0,1,0,779
2018-06-18,7,20.6,76,0.5,786,16.2,0.3,0.0,0.0,0,1,6,0,0,0,1,0,1590
2018-06-18,8,22.7,65,0.7,759,15.7,1.05,0.0,0.0,0,1,6,0,0,0,1,0,2357
2018-06-18,9,24.7,59,1.1,616,16.1,1.8,0.0,0.0,0,1,6,0,0,0,1,0,1263
2018-06-18,10,26.1,53,0.9,554,15.7,2.14,0.0,0.0,0,1,6,0,0,0,1,0,822
2018-06-18,11,27.3,45,2.4,846,14.3,2.84,0.0,0.0,0,1,6,0,0,0,1,0,915
2018-06-18,12,28.4,45,2.2,649,15.3,2.92,0.0,0.0,0,1,6,0,0,0,1,0,988
2018-06-18,13,29.4,42,1.7,689,15.1,3.1,0.0,0.0,0,1,6,0,0,0,1,0,938
2018-06-18,14,29.8,36,2.0,1382,13.1,2.63,0.0,0.0,0,1,6,0,0,0,1,0,997
2018-06-18,15,30.5,34,2.8,1590,12.8,2.87,0.0,0.0,0,1,6,0,0,0,1,0,1177
2018-06-18,16,30.5,34,2.9,1830,12.8,2.51,0.0,0.0,0,1,6,0,0,0,1,0,1401
2018-06-18,17,29.5,36,3.7,1786,12.8,1.94,0.0,0.0,0,1,6,0,0,0,1,0,2040
2018-06-18,18,29.2,35,2.7,1900,12.1,1.27,0.0,0.0,0,1,6,0,0,0,1,0,746
2018-06-18,19,28.1,38,2.6,2000,12.4,0.63,0.0,0.0,0,1,6,0,0,0,1,0,1557
2018-06-18,20,25.7,43,2.1,2000,12.1,0.12,0.0,0.0,0,1,6,0,0,0,1,0,2515
2018-06-18,21,23.8,48,2.0,2000,12.1,0.0,0.0,0.0,0,1,6,0,0,0,1,0,1702
2018-06-18,22,22.9,56,1.3,1927,13.6,0.0,0.0,0.0,0,1,6,0,0,0,1,0,1373
2018-06-18,23,22.3,59,1.1,1892,13.8,0.0,0.0,0.0,0,1,6,0,0,0,1,0,1732
2018-06-19,0,21.5,63,1.0,1740,14.1,0.0,0.0,0.0,0,1,6,1,0,0,1,0,1055
2018-06-19,1,20.9,66,0.8,1528,14.3,0.0,0.0,0.0,0,1,6,1,0,0,1,0,766
2018-06-19,2,20.2,71,1.2,1414,14.7,0.0,0.0,0.0,0,1,6,1,0,0,1,0,527
2018-06-19,3,19.9,69,1.4,1179,14.0,0.0,0.0,0.0,0,1,6,1,0,0,1,0,369
2018-06-19,4,19.7,73,1.6,848,14.7,0.0,0.0,0.0,0,1,6,1,0,0,1,0,268
2018-06-19,5,19.4,77,0.8,831,15.2,0.0,0.0,0.0,0,1,6,1,0,0,1,0,317
2018-06-19,6,19.1,75,0.4,1039,14.5,0.08,0.0,0.0,0,1,6,1,0,0,1,0,746
2018-06-19,7,19.9,72,0.6,840,14.6,0.32,0.0,0.0,0,1,6,1,0,0,1,0,1616
2018-06-19,8,21.1,66,1.0,797,14.4,0.62,0.0,0.0,0,1,6,1,0,0,1,0,2430
2018-06-19,9,22.4,62,0.9,761,14.7,0.93,0.0,0.0,0,1,6,1,0,0,1,0,1381
2018-06-19,10,23.7,56,1.6,1074,14.3,1.34,0.0,0.0,0,1,6,1,0,0,1,0,937
2018-06-19,11,24.6,53,1.4,1472,14.3,1.67,0.0,0.0,0,1,6,1,0,0,1,0,1014
2018-06-19,12,25.8,48,1.5,1487,13.9,2.31,0.0,0.0,0,1,6,1,0,0,1,0,1224
2018-06-19,13,26.6,46,2.9,1482,14.0,2.31,0.0,0.0,0,1,6,1,0,0,1,0,1230
2018-06-19,14,27.2,44,2.9,1377,13.8,2.59,0.0,0.0,0,1,6,1,0,0,1,0,1258
2018-06-19,15,26.7,42,2.6,1634,12.7,1.89,0.0,0.0,0,1,6,1,0,0,1,0,1363
2018-06-19,16,26.1,46,3.0,1728,13.5,1.55,0.0,0.0,0,1,6,1,0,0,1,0,1700
2018-06-19,17,25.1,51,2.4,1714,14.2,1.15,0.0,0.0,0,1,6,1,0,0,1,0,2328
2018-06-19,18,24.1,57,2.9,1301,15.0,0.56,0.0,0.0,0,1,6,1,0,0,1,0,3556
2018-06-19,19,23.3,59,2.6,1214,14.8,0.28,0.0,0.0,0,1,6,1,0,0,1,0,2809
2018-06-19,20,22.4,62,2.2,1041,14.7,0.05,0.0,0.0,0,1,6,1,0,0,1,0,2525
2018-06-19,21,21.6,66,2.4,962,14.9,0.0,0.0,0.0,0,1,6,1,0,0,1,0,2378
2018-06-19,22,20.8,71,2.1,800,15.3,0.0,0.0,0.0,0,1,6,1,0,0,1,0,2096
2018-06-19,23,20.1,73,1.9,771,15.1,0.0,0.0,0.0,0,1,6,1,0,0,1,0,1456
2018-06-20,0,19.7,71,2.0,1330,14.2,0.0,0.0,0.0,0,1,6,2,0,0,1,0,1030
2018-06-20,1,19.6,73,1.4,958,14.6,0.0,0.0,0.0,0,1,6,2,0,0,1,0,803
